local_time,frame,participant,trial,distance,speed,amplitude,ratio,pos_x,pos_y,pos_z
2025-10-05T11:44:52.309,1,P01,T01,0.25,50,0,0,0,0,0
2025-10-05T11:44:52.629,2,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.670,3,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.686,4,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.701,5,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.706,6,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.719,7,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.722,8,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.737,9,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.743,10,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.754,11,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.767,12,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.791,13,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.805,14,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.835,15,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.837,16,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.848,17,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.865,18,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.880,19,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.911,20,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.923,21,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.941,22,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.947,23,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.950,24,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.955,25,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.959,26,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.964,27,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.967,28,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.971,29,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.977,30,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.983,31,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.987,32,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.993,33,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:52.997,34,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.000,35,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.005,36,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.008,37,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.015,38,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.023,39,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.027,40,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.033,41,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.037,42,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.040,43,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.044,44,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.048,45,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.051,46,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.054,47,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.058,48,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.060,49,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.064,50,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.066,51,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.069,52,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.075,53,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.081,54,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.090,55,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.097,56,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.101,57,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.107,58,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.111,59,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.117,60,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.124,61,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.127,62,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.130,63,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.137,64,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.142,65,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.149,66,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.152,67,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.154,68,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.157,69,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.161,70,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.163,71,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.167,72,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.171,73,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.174,74,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.177,75,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.181,76,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.184,77,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.188,78,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.193,79,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.196,80,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.200,81,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.205,82,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.208,83,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.211,84,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.218,85,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.220,86,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.224,87,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.232,88,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.238,89,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.245,90,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.251,91,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.255,92,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.258,93,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.261,94,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.263,95,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.266,96,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.269,97,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.271,98,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.274,99,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.276,100,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.279,101,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.283,102,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.286,103,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.288,104,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.290,105,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.293,106,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.296,107,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.299,108,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.305,109,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.310,110,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.315,111,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.318,112,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.321,113,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.325,114,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.327,115,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.330,116,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.334,117,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.339,118,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.342,119,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.345,120,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.347,121,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.349,122,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.353,123,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.355,124,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.358,125,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.360,126,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.363,127,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.366,128,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.368,129,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.371,130,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.373,131,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.376,132,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.379,133,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.382,134,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.387,135,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.394,136,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.399,137,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.403,138,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.406,139,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.411,140,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.414,141,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.416,142,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.420,143,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.422,144,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.426,145,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.429,146,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.432,147,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.436,148,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.444,149,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.448,150,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.451,151,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.454,152,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.458,153,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.461,154,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.465,155,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.467,156,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.470,157,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.473,158,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.475,159,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.478,160,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.481,161,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.483,162,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.485,163,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.488,164,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.491,165,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.493,166,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.496,167,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.499,168,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.504,169,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.509,170,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.515,171,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.517,172,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.521,173,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.523,174,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.526,175,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.529,176,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.531,177,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.533,178,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.539,179,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.545,180,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.548,181,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.550,182,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.553,183,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.556,184,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.559,185,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.562,186,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.564,187,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.567,188,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.569,189,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.571,190,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.574,191,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.577,192,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.579,193,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.581,194,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.584,195,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.586,196,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.588,197,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.591,198,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.594,199,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.596,200,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.598,201,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.601,202,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.603,203,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.606,204,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.609,205,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.612,206,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.615,207,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.618,208,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.621,209,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.624,210,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.627,211,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.630,212,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.633,213,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.636,214,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.638,215,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.641,216,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.647,217,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.650,218,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.654,219,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.657,220,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.659,221,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.661,222,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.665,223,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.669,224,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.671,225,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.674,226,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.676,227,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.678,228,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.681,229,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.683,230,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.688,231,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.691,232,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.694,233,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.696,234,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.699,235,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.702,236,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.704,237,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.707,238,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.709,239,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.712,240,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.714,241,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.717,242,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.720,243,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.721,244,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.724,245,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.726,246,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.729,247,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.732,248,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.735,249,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.737,250,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.739,251,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.742,252,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.744,253,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.747,254,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.752,255,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.754,256,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.756,257,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.758,258,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.762,259,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.764,260,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.766,261,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.768,262,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.771,263,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.773,264,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.776,265,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.778,266,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.782,267,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.784,268,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.787,269,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.789,270,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.792,271,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.794,272,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.796,273,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.799,274,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.801,275,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.804,276,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.806,277,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.808,278,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.811,279,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.814,280,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.816,281,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.818,282,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.820,283,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.822,284,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.829,285,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.831,286,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.833,287,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.837,288,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.842,289,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.846,290,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.850,291,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.853,292,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.860,293,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.865,294,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.868,295,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.871,296,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.874,297,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.877,298,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.879,299,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.883,300,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.886,301,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.893,302,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.898,303,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.901,304,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.908,305,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.915,306,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.921,307,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.924,308,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.926,309,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.931,310,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.933,311,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.936,312,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.939,313,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.941,314,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.943,315,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.946,316,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.948,317,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.951,318,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.953,319,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.957,320,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.959,321,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.961,322,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.964,323,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.971,324,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.974,325,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.976,326,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.980,327,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.983,328,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.986,329,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.989,330,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.994,331,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:53.996,332,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:54.000,333,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:54.002,334,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:54.004,335,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:54.006,336,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:54.009,337,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:54.012,338,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:54.014,339,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:54.016,340,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:54.022,341,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:54.024,342,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:54.026,343,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:54.030,344,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:54.033,345,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:54.035,346,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:54.040,347,P01,T01,0.25,50,-1,0,0,0,0
2025-10-05T11:44:54.043,348,P01,T01,0.25,50,-1,0,0,0,0
